reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-11-15,wk inc flu hosp,1,2025-11-22,39,quantile,0.45,0
2025-11-15,wk inc flu hosp,2,2025-11-29,39,quantile,0.45,0
2025-11-15,wk inc flu hosp,3,2025-12-06,39,quantile,0.45,0
2025-11-15,wk inc flu hosp,0,2025-11-15,39,quantile,0.5,12
2025-11-15,wk inc flu hosp,1,2025-11-22,39,quantile,0.5,0
2025-11-15,wk inc flu hosp,2,2025-11-29,39,quantile,0.5,0
2025-11-15,wk inc flu hosp,3,2025-12-06,39,quantile,0.5,0
2025-11-15,wk inc flu hosp,0,2025-11-15,39,quantile,0.55,28
2025-11-15,wk inc flu hosp,1,2025-11-22,39,quantile,0.55,0
2025-11-15,wk inc flu hosp,2,2025-11-29,39,quantile,0.55,0
2025-11-15,wk inc flu hosp,3,2025-12-06,39,quantile,0.55,1
2025-11-15,wk inc flu hosp,0,2025-11-15,39,quantile,0.6,36
2025-11-15,wk inc flu hosp,1,2025-11-22,39,quantile,0.6,0
2025-11-15,wk inc flu hosp,2,2025-11-29,39,quantile,0.6,0
2025-11-15,wk inc flu hosp,3,2025-12-06,39,quantile,0.6,36
2025-11-15,wk inc flu hosp,0,2025-11-15,39,quantile,0.65,54
2025-11-15,wk inc flu hosp,1,2025-11-22,39,quantile,0.65,15
2025-11-15,wk inc flu hosp,2,2025-11-29,39,quantile,0.65,25
2025-11-15,wk inc flu hosp,3,2025-12-06,39,quantile,0.65,79
2025-11-15,wk inc flu hosp,0,2025-11-15,39,quantile,0.7,63
2025-11-15,wk inc flu hosp,1,2025-11-22,39,quantile,0.7,42
2025-11-15,wk inc flu hosp,2,2025-11-29,39,quantile,0.7,66
2025-11-15,wk inc flu hosp,3,2025-12-06,39,quantile,0.7,125
2025-11-15,wk inc flu hosp,0,2025-11-15,39,quantile,0.75,66
2025-11-15,wk inc flu hosp,1,2025-11-22,39,quantile,0.75,48
2025-11-15,wk inc flu hosp,2,2025-11-29,39,quantile,0.75,79
2025-11-15,wk inc flu hosp,3,2025-12-06,39,quantile,0.75,145
2025-11-15,wk inc flu hosp,0,2025-11-15,39,quantile,0.8,74
2025-11-15,wk inc flu hosp,1,2025-11-22,39,quantile,0.8,64
2025-11-15,wk inc flu hosp,2,2025-11-29,39,quantile,0.8,102
2025-11-15,wk inc flu hosp,3,2025-12-06,39,quantile,0.8,185
2025-11-15,wk inc flu hosp,0,2025-11-15,39,quantile,0.85,87
2025-11-15,wk inc flu hosp,1,2025-11-22,39,quantile,0.85,84
2025-11-15,wk inc flu hosp,2,2025-11-29,39,quantile,0.85,128
2025-11-15,wk inc flu hosp,3,2025-12-06,39,quantile,0.85,222
2025-11-15,wk inc flu hosp,0,2025-11-15,39,quantile,0.9,97
2025-11-15,wk inc flu hosp,1,2025-11-22,39,quantile,0.9,127
2025-11-15,wk inc flu hosp,2,2025-11-29,39,quantile,0.9,180
2025-11-15,wk inc flu hosp,3,2025-12-06,39,quantile,0.9,290
2025-11-15,wk inc flu hosp,0,2025-11-15,39,quantile,0.95,183
2025-11-15,wk inc flu hosp,1,2025-11-22,39,quantile,0.95,243
2025-11-15,wk inc flu hosp,2,2025-11-29,39,quantile,0.95,306
2025-11-15,wk inc flu hosp,3,2025-12-06,39,quantile,0.95,438
2025-11-15,wk inc flu hosp,0,2025-11-15,39,quantile,0.975,336
2025-11-15,wk inc flu hosp,1,2025-11-22,39,quantile,0.975,461
2025-11-15,wk inc flu hosp,2,2025-11-29,39,quantile,0.975,647
2025-11-15,wk inc flu hosp,3,2025-12-06,39,quantile,0.975,852
2025-11-15,wk inc flu hosp,0,2025-11-15,39,quantile,0.99,336
2025-11-15,wk inc flu hosp,1,2025-11-22,39,quantile,0.99,461
2025-11-15,wk inc flu hosp,2,2025-11-29,39,quantile,0.99,647
2025-11-15,wk inc flu hosp,3,2025-12-06,39,quantile,0.99,898
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,44,quantile,0.01,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,44,quantile,0.01,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,44,quantile,0.01,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,44,quantile,0.01,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,44,quantile,0.025,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,44,quantile,0.025,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,44,quantile,0.025,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,44,quantile,0.025,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,44,quantile,0.05,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,44,quantile,0.05,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,44,quantile,0.05,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,44,quantile,0.05,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,44,quantile,0.1,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,44,quantile,0.1,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,44,quantile,0.1,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,44,quantile,0.1,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,44,quantile,0.15,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,44,quantile,0.15,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,44,quantile,0.15,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,44,quantile,0.15,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,44,quantile,0.2,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,44,quantile,0.2,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,44,quantile,0.2,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,44,quantile,0.2,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,44,quantile,0.25,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,44,quantile,0.25,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,44,quantile,0.25,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,44,quantile,0.25,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,44,quantile,0.3,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,44,quantile,0.3,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,44,quantile,0.3,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,44,quantile,0.3,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,44,quantile,0.35,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,44,quantile,0.35,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,44,quantile,0.35,1.6027777343300667e-4
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,44,quantile,0.35,3.7045051159514996e-4
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,44,quantile,0.4,3.3510453661454113e-4
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,44,quantile,0.4,3.113018872675158e-4
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,44,quantile,0.4,0.001009485742347976
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,44,quantile,0.4,0.001388898381635086
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,44,quantile,0.45,8.952958520212129e-4
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,44,quantile,0.45,9.126547039335089e-4
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,44,quantile,0.45,0.0019100782904990362
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,44,quantile,0.45,0.0024948222823896827
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,44,quantile,0.5,0.0011880986308565702
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,44,quantile,0.5,0.0013434555936410765
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,44,quantile,0.5,0.0024442725299428127
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,44,quantile,0.5,0.0031341736336455875
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,44,quantile,0.55,0.0012709958239237153
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,44,quantile,0.55,0.001531525879371729
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,44,quantile,0.55,0.002883723965385989
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,44,quantile,0.55,0.0036813149744261745
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,44,quantile,0.6,0.0013255004396881382
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,44,quantile,0.6,0.0017180478215162293
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,44,quantile,0.6,0.00331616079690506
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,44,quantile,0.6,0.004271923749861949
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,44,quantile,0.65,0.0014233180339944002
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,44,quantile,0.65,0.0018643125325437369
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,44,quantile,0.65,0.0038340041109425848
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,44,quantile,0.65,0.005233096514489423
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,44,quantile,0.7,0.0014940272256949044
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,44,quantile,0.7,0.002093193966659729
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,44,quantile,0.7,0.005494820635786907
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,44,quantile,0.7,0.007794264071620574
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,44,quantile,0.75,0.0015766902185652943
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,44,quantile,0.75,0.0025570641828790153
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,44,quantile,0.75,0.007375731192137218
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,44,quantile,0.75,0.010033687967045339
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,44,quantile,0.8,0.001684412222127839
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,44,quantile,0.8,0.0030238300671073404
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,44,quantile,0.8,0.009012474538430942
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,44,quantile,0.8,0.01255726746489777
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,44,quantile,0.85,0.0018965807587716411
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,44,quantile,0.85,0.0033255595327296196
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,44,quantile,0.85,0.010331659467109379
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,44,quantile,0.85,0.014512857482385781
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,44,quantile,0.9,0.002092358948864615
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,44,quantile,0.9,0.003734619542287488
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,44,quantile,0.9,0.011201643991633092
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,44,quantile,0.9,0.015851491320526375
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,44,quantile,0.95,0.002553207902839185
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,44,quantile,0.95,0.0045304688413137385
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,44,quantile,0.95,0.012300761914520477
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,44,quantile,0.95,0.018290965558955295
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,44,quantile,0.975,0.004465151305632714
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,44,quantile,0.975,0.009209126306681081
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,44,quantile,0.975,0.01773813835582921
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,44,quantile,0.975,0.024402381993821574
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,44,quantile,0.99,0.004465151305632714
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,44,quantile,0.99,0.009209126306681081
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,44,quantile,0.99,0.02231348496964104
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,44,quantile,0.99,0.03053660779368172
2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.01,1
2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.01,0
2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.01,0
2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.01,0
2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.025,1
2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.025,0
2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.025,0
2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.025,0
2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.05,1
2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.05,0
2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.05,0
2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.05,0
2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.1,1
2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.1,0
2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.1,0
2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.1,0
2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.15,1
2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.15,0
2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.15,0
2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.15,0
2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.2,1
2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.2,1
2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.2,3
2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.2,3
2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.25,1
2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.25,1
2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.25,5
2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.25,6
2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.3,2
2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.3,2
2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.3,7
2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.3,8
2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.35,2
2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.35,3
2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.35,8
2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.35,10
2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.4,2
2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.4,3
2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.4,9
2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.4,10
2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.45,2
2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.45,3
2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.45,9
2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.45,11
2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.5,2
2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.5,4
2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.5,9
2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.5,12
2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.55,3
2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.55,4
2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.55,10
2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.55,12
2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.6,3
2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.6,4
2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.6,10
2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.6,13
2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.65,3
2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.65,4
2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.65,11
2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.65,14
2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.7,3
2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.7,5
2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.7,11
2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.7,15
2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.75,3
2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.75,5
2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.75,12
2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.75,16
2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.8,4
2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.8,5
2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.8,12
2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.8,16
2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.85,4
2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.85,6
2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.85,12
2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.85,17
2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.9,4
2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.9,6
2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.9,13
2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.9,18
2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.95,4
2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.95,8
2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.95,16
2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.95,23
2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.975,5
2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.975,9
2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.975,17
2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.975,24
2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.99,5
2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.99,9
2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.99,17
2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.99,24
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,56,quantile,0.01,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,56,quantile,0.01,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,56,quantile,0.01,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,56,quantile,0.01,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,56,quantile,0.025,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,56,quantile,0.025,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,56,quantile,0.025,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,56,quantile,0.025,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,56,quantile,0.05,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,56,quantile,0.05,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,56,quantile,0.05,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,56,quantile,0.05,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,56,quantile,0.1,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,56,quantile,0.1,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,56,quantile,0.1,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,56,quantile,0.1,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,56,quantile,0.15,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,56,quantile,0.15,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,56,quantile,0.15,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,56,quantile,0.15,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,56,quantile,0.2,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,56,quantile,0.2,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,56,quantile,0.2,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,56,quantile,0.2,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,56,quantile,0.25,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,56,quantile,0.25,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,56,quantile,0.25,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,56,quantile,0.25,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,56,quantile,0.3,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,56,quantile,0.3,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,56,quantile,0.3,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,56,quantile,0.3,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,56,quantile,0.35,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,56,quantile,0.35,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,56,quantile,0.35,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,56,quantile,0.35,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,56,quantile,0.4,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,56,quantile,0.4,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,56,quantile,0.4,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,56,quantile,0.4,1.3019987380718249e-4
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,56,quantile,0.45,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,56,quantile,0.45,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,56,quantile,0.45,4.430860646876083e-5
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,56,quantile,0.45,2.624522488152919e-4
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,56,quantile,0.5,7.501925709073654e-5
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,56,quantile,0.5,1.0636238805035905e-4
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,56,quantile,0.5,1.9464373859654684e-4
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,56,quantile,0.5,5.051229602842588e-4
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,56,quantile,0.55,8.875408522296379e-5
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,56,quantile,0.55,1.2716911463499147e-4
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,56,quantile,0.55,2.3095741044955288e-4
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,56,quantile,0.55,6.206839952744727e-4
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,56,quantile,0.6,1.0058550829597339e-4
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,56,quantile,0.6,1.4669398923512975e-4
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,56,quantile,0.6,2.591276666940604e-4
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,56,quantile,0.6,7.096802587717337e-4
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,56,quantile,0.65,1.1653628359606429e-4
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,56,quantile,0.65,1.7606103991474318e-4
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,56,quantile,0.65,2.9965452487928815e-4
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,56,quantile,0.65,8.032283448533856e-4
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,56,quantile,0.7,1.2531078855555435e-4
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,56,quantile,0.7,2.374857953564438e-4
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,56,quantile,0.7,3.7761685695380566e-4
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,56,quantile,0.7,8.95564152752065e-4
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,56,quantile,0.75,1.328718722240176e-4
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,56,quantile,0.75,0.00027357838316239863
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,56,quantile,0.75,4.3305586825933824e-4
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,56,quantile,0.75,9.81430231213329e-4
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,56,quantile,0.8,1.4548338680985435e-4
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,56,quantile,0.8,3.583410839431531e-4
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,56,quantile,0.8,5.333243769721954e-4
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,56,quantile,0.8,0.0011219645710791478
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,56,quantile,0.85,1.6111561294026336e-4
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,56,quantile,0.85,4.1263531516272985e-4
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,56,quantile,0.85,6.097985617634336e-4
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,56,quantile,0.85,0.0013001392289359258
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,56,quantile,0.9,1.7992923822613788e-4
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,56,quantile,0.9,4.657168033392692e-4
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,56,quantile,0.9,7.270259434455479e-4
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,56,quantile,0.9,0.0015727823618861222
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,56,quantile,0.95,2.299433258491992e-4
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,56,quantile,0.95,5.745259512551388e-4
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,56,quantile,0.95,9.401144939728181e-4
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,56,quantile,0.95,0.001856136648916843
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,56,quantile,0.975,2.8483285863725635e-4
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,56,quantile,0.975,7.677256705398207e-4
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,56,quantile,0.975,0.0012909517855215944
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,56,quantile,0.975,0.0022614942813517615
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,56,quantile,0.99,4.336621952764018e-4
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,56,quantile,0.99,0.0010216694690915401
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,56,quantile,0.99,0.0016446040645574894
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,56,quantile,0.99,0.002638335537522424
2025-11-15,wk inc flu hosp,0,2025-11-15,56,quantile,0.01,1
2025-11-15,wk inc flu hosp,1,2025-11-22,56,quantile,0.01,1
